review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R1940,253,18,4,운동 매트 정말 만족합니다! 품질 우수하고 추천함해서 추천드려요.,2025-04-27,Positive
R1941,894,3,4,게이밍 키보드 후기 남깁니다. 만족스러움해서 기대 이상이었어요. 디자인 예쁨하기까지!,2025-01-16,Positive
R1942,48,72,3,RAM 32GB 사용 후기입니다. 불편함한 점은 좋지만 배송 늦음한 게 아쉬워요.,2025-06-17,Neutral
R1943,248,90,3,목걸이 골드 사용 후기입니다. 재질 안좋음한 점은 좋지만 수납 부족한 게 아쉬워요.,2024-11-16,Neutral
R1944,67,72,5,RAM 32GB 후기 남깁니다. 디자인 예쁨해서 기대 이상이었어요. 실용적하기까지!,2025-02-02,Positive
R1945,54,29,4,이 제품 구매하길 잘했네요. 가성비 좋음하고 만족스러움합니다. 4점 드립니다!,2025-08-24,Positive
R1946,209,68,2,기대했는데 아쉽네요. 전력 효율 나쁨하고 충전 느림합니다. 2점이 적당한 것 같아요.,2025-03-12,Negative
R1947,309,35,5,이 제품 구매하길 잘했네요. 품질 우수하고 브랜드 신뢰합니다. 5점 드립니다!,2025-07-09,Positive
R1948,49,7,5,파워 서플라이 정말 만족합니다! 쿨링 좋음하고 팬 소음 적음해서 추천드려요.,2025-07-19,Positive
R1949,425,8,3,평범한 제품인 것 같아요. 실망스러움하고 비싼 가격한 정도입니다.,2024-12-01,Neutral
R1950,787,2,3,압력솥 보통 수준이네요. 브랜드 의심하지만 불편함해서 그럭저럭이에요.,2025-02-11,Neutral
R1951,531,70,4,모자 베레 후기 남깁니다. 착용감 좋음해서 기대 이상이었어요. 부드러움하기까지!,2025-09-07,Positive
R1952,862,91,2,LED 조명 후기입니다. 쉽게 망가짐해서 불만족이에요. 실망스러움하기까지 하네요.,2025-07-02,Negative
R1953,750,57,4,이 제품 구매하길 잘했네요. 선명도 우수하고 시야각 넓음합니다. 4점 드립니다!,2025-03-26,Positive
R1954,70,57,5,와! 화면 크기 적당하고 시야각 넓음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-08-30,Positive
R1955,489,55,5,데님 청바지 정말 만족합니다! 방수 기능 우수하고 사이즈 딱맞음해서 추천드려요.,2025-02-17,Positive
R1956,717,88,3,메인보드 B550 사용 후기입니다. 불안정함한 점은 좋지만 비싼 가격한 게 아쉬워요.,2025-05-30,Neutral
R1957,184,26,3,나쁘지도 좋지도 않은 제품이에요. 밤에 못씀하지만 너무 시끄러움해서 3점 정도?,2025-10-02,Neutral
R1958,981,47,2,음... 재질 안좋음하고 가짜 같음해서 다시 사고 싶지 않아요.,2025-04-09,Negative
R1959,404,9,4,이 제품 구매하길 잘했네요. 빠른 배송하고 포장 깔끔합니다. 4점 드립니다!,2025-07-02,Positive
R1960,232,55,2,기대했는데 아쉽네요. 보온성 부족하고 신축성 부족합니다. 2점이 적당한 것 같아요.,2024-11-11,Negative
R1961,249,26,5,와! 무음 모드 좋음하고 소음 적음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-11-28,Positive
R1962,482,17,5,와! 무음 모드 좋음하고 밤에도 사용 가능해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-05-16,Positive
R1963,188,66,5,스카프 캐시미어 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 내구성 좋음하기까지!,2024-11-24,Positive
R1964,34,3,5,게이밍 키보드 후기 남깁니다. 브랜드 신뢰해서 기대 이상이었어요. 만족스러움하기까지!,2025-09-18,Positive
R1965,918,72,1,음... 추천 안함하고 브랜드 의심해서 다시 사고 싶지 않아요.,2025-02-18,Negative
R1966,112,3,4,게이밍 키보드 정말 만족합니다! 실용적하고 만족스러움해서 추천드려요.,2025-09-07,Positive
R1967,400,17,3,나쁘지도 좋지도 않은 제품이에요. 이웃 민원하지만 너무 시끄러움해서 3점 정도?,2025-09-02,Neutral
R1968,957,95,4,니트 스웨터 정말 만족합니다! 가성비 좋음하고 포장 깔끔해서 추천드려요.,2025-10-23,Positive
R1969,981,55,3,데님 청바지 보통 수준이네요. 신축성 부족하지만 너무 꽉참해서 그럭저럭이에요.,2024-11-29,Neutral
R1970,290,94,3,나쁘지도 좋지도 않은 제품이에요. 비싼 가격하지만 불편함해서 3점 정도?,2025-05-01,Neutral
R1971,664,81,4,이 제품 구매하길 잘했네요. 소음 적음하고 진동 없음합니다. 4점 드립니다!,2025-03-25,Positive
R1972,538,32,4,와! 무선 연결 안정하고 저음 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-02-15,Positive
R1973,694,97,3,나쁘지도 좋지도 않은 제품이에요. 충전 안됨하지만 배터리 수명 짧음해서 3점 정도?,2024-11-03,Neutral
R1974,570,70,3,모자 베레 그냥 그래요. 착용감 불편한 편이지만 보온성 부족한 부분도 있어서 보통입니다.,2025-07-24,Neutral
R1975,796,46,4,와! 실용적하고 포장 깔끔해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-11-18,Positive
R1976,450,3,3,게이밍 키보드 사용 후기입니다. 품질 아쉬움한 점은 좋지만 추천 안함한 게 아쉬워요.,2024-11-09,Neutral
R1977,531,21,4,이어폰 유선 후기 남깁니다. 고음 선명해서 기대 이상이었어요. 음질 최고하기까지!,2024-12-30,Positive
R1978,931,96,5,삼각대 프로 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 품질 우수하기까지!,2024-12-10,Positive
R1979,67,86,1,음... 기대 이하하고 불편함해서 다시 사고 싶지 않아요.,2024-11-07,Negative
R1980,8,17,4,에어컨 벽걸이 정말 만족합니다! 밤에도 사용 가능하고 소음 적음해서 추천드려요.,2025-08-25,Positive
R1981,319,34,5,김치냉장고 후기 남깁니다. 소음 적음해서 기대 이상이었어요. 무음 모드 좋음하기까지!,2025-06-02,Positive
R1982,3,12,1,음... 청소 어려움하고 타이머 고장해서 다시 사고 싶지 않아요.,2025-02-08,Negative
R1983,443,94,4,와! 추천함하고 브랜드 신뢰해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-03-26,Positive
R1984,184,20,5,와! 디자인 예쁨하고 만족스러움해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-08-11,Positive
R1985,237,59,2,귀걸이 실버 쓰면서 가짜 같음한 게 가장 아쉬워요. 마감 거칠음하기까지 해서 실망.,2025-07-14,Negative
R1986,396,41,1,음... 포장 엉성하고 비싼 가격해서 다시 사고 싶지 않아요.,2025-05-17,Negative
R1987,687,2,5,와! 실용적하고 디자인 예쁨해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-02-19,Positive
R1988,77,53,1,기대했는데 아쉽네요. 보온성 부족하고 방수 안됨합니다. 1점이 적당한 것 같아요.,2025-06-13,Negative
R1989,695,81,2,식기세척기 후기입니다. 밤에 못씀해서 불만족이에요. 소음 심함하기까지 하네요.,2025-04-16,Negative
R1990,429,48,4,모니터 27인치 사용해보니 색감 좋음하네요. 화질 선명해서 만족스럽습니다.,2025-01-22,Positive
R1991,553,36,1,공기청정기 실망이에요. 브랜드 의심하고 실망스러움해서 별로예요.,2025-01-08,Negative
R1992,537,53,3,평범한 제품인 것 같아요. 보온성 부족하고 답답함한 정도입니다.,2025-07-22,Neutral
R1993,912,25,4,전기밥솥 후기 남깁니다. 기능 다양해서 기대 이상이었어요. 에너지 효율하기까지!,2025-05-26,Positive
R1994,75,99,5,선풍기 정말 만족합니다! 무음 모드 좋음하고 소음 적음해서 추천드려요.,2025-04-10,Positive
R1995,604,60,2,기대했는데 아쉽네요. 비싼 가격하고 추천 안함합니다. 2점이 적당한 것 같아요.,2025-08-11,Negative
R1996,954,32,3,평범한 제품인 것 같아요. 소리 끊김하고 왜곡 심함한 정도입니다.,2025-04-06,Neutral
R1997,989,37,4,와! 빠른 배송하고 브랜드 신뢰해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-18,Positive
R1998,103,61,4,무선청소기 정말 만족합니다! 배터리 오래감하고 대기시간 길음해서 추천드려요.,2025-05-08,Positive
R1999,256,87,4,비즈니스 셔츠 사용해보니 착용감 좋음하네요. 편안함해서 만족스럽습니다.,2024-12-29,Positive
R2000,80,56,4,어댑터 멀티 정말 만족합니다! 쿨링 좋음하고 열 관리 우수해서 추천드려요.,2024-11-16,Positive
R2001,300,28,5,양말 5족세트 사용해보니 브랜드 신뢰하네요. 품질 우수해서 만족스럽습니다.,2025-07-04,Positive
R2002,584,47,4,반지 다이아몬드 정말 만족합니다! 내구성 좋음하고 고급스러움해서 추천드려요.,2025-03-28,Positive
R2003,802,18,4,운동 매트 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 추천함하기까지!,2025-07-22,Positive
R2004,735,40,3,커피머신 보통 수준이네요. 배송 늦음하지만 쉽게 망가짐해서 그럭저럭이에요.,2025-09-25,Neutral
R2005,24,78,4,시계 프리미엄 사용해보니 마감 깔끔하네요. 브랜드 가치해서 만족스럽습니다.,2025-10-13,Positive
R2006,354,46,4,마우스 패드 사용해보니 내구성 좋음하네요. 빠른 배송해서 만족스럽습니다.,2025-09-02,Positive
R2007,856,80,2,기대했는데 아쉽네요. 브랜드 의심하고 쉽게 망가짐합니다. 2점이 적당한 것 같아요.,2025-04-15,Negative
R2008,13,81,4,식기세척기 정말 만족합니다! 소음 적음하고 진동 없음해서 추천드려요.,2025-04-08,Positive
R2009,8,50,5,와! 품질 우수하고 내구성 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-12-01,Positive
R2010,556,87,3,나쁘지도 좋지도 않은 제품이에요. 착용감 불편하지만 너무 꽉참해서 3점 정도?,2025-02-07,Neutral
R2011,412,41,4,TV 스탠드 후기 남깁니다. 실용적해서 기대 이상이었어요. 브랜드 신뢰하기까지!,2024-12-15,Positive
R2012,928,39,1,전기히터 쓰면서 쉽게 망가짐한 게 가장 아쉬워요. 브랜드 의심하기까지 해서 실망.,2025-01-16,Negative
R2013,654,64,4,노트북 Pro 사용해보니 전력 효율 좋음하네요. 배터리 수명 긴해서 만족스럽습니다.,2025-02-20,Positive
R2014,611,30,2,기대했는데 아쉽네요. 온도 조절 부정확하고 기능 부족합니다. 2점이 적당한 것 같아요.,2025-03-17,Negative
R2015,599,33,2,액션캠 4K 후기입니다. 포장 엉성해서 불만족이에요. 추천 안함하기까지 하네요.,2025-09-12,Negative
R2016,396,39,2,전기히터 쓰면서 추천 안함한 게 가장 아쉬워요. 불편함하기까지 해서 실망.,2025-09-21,Negative
R2017,280,66,1,스카프 캐시미어 실망이에요. 기대 이하하고 품질 아쉬움해서 별로예요.,2025-02-15,Negative
R2018,40,73,5,캐주얼 백팩 사용해보니 품질 우수하네요. 추천함해서 만족스럽습니다.,2024-12-19,Positive
R2019,494,33,4,액션캠 4K 후기 남깁니다. 실용적해서 기대 이상이었어요. 포장 깔끔하기까지!,2025-08-18,Positive
R2020,214,74,2,기대했는데 아쉽네요. 쉽게 망가짐하고 브랜드 의심합니다. 2점이 적당한 것 같아요.,2025-01-22,Negative
R2021,593,60,3,나쁘지도 좋지도 않은 제품이에요. 비싼 가격하지만 실망스러움해서 3점 정도?,2024-12-13,Neutral
R2022,379,61,4,와! 충전 빠름하고 저전력 모드 우수해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-10-28,Positive
R2023,868,89,2,기대했는데 아쉽네요. 색감 이상하고 화질 흐림합니다. 2점이 적당한 것 같아요.,2025-07-16,Negative
R2024,400,22,5,와! 보온성 좋음하고 신축성 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-04-13,Positive
R2025,681,34,3,나쁘지도 좋지도 않은 제품이에요. 너무 시끄러움하지만 소음 심함해서 3점 정도?,2025-08-10,Neutral
R2026,64,89,3,평범한 제품인 것 같아요. 시야각 좁음하고 픽셀 깨짐한 정도입니다.,2025-10-24,Neutral
R2027,233,92,5,비데 사용해보니 빠른 배송하네요. 추천함해서 만족스럽습니다.,2025-04-08,Positive
R2028,903,2,3,압력솥 보통 수준이네요. 불편함하지만 기대 이하해서 그럭저럭이에요.,2025-02-14,Neutral
R2029,28,69,3,나쁘지도 좋지도 않은 제품이에요. 품질 아쉬움하지만 추천 안함해서 3점 정도?,2025-06-08,Neutral
R2030,933,56,5,어댑터 멀티 정말 만족합니다! 열 관리 우수하고 온도 안정해서 추천드려요.,2025-08-09,Positive
R2031,284,64,3,노트북 Pro 사용 후기입니다. 금방 꺼짐한 점은 좋지만 배터리 수명 짧음한 게 아쉬워요.,2025-01-27,Neutral
R2032,978,72,3,평범한 제품인 것 같아요. 비싼 가격하고 배송 늦음한 정도입니다.,2025-10-06,Neutral
R2033,811,9,2,전동 칫솔 쓰면서 포장 엉성한 게 가장 아쉬워요. 실망스러움하기까지 해서 실망.,2025-08-10,Negative
R2034,606,65,4,이 제품 구매하길 잘했네요. 보온성 좋음하고 사이즈 딱맞음합니다. 4점 드립니다!,2024-11-02,Positive
R2035,832,16,4,의자 게이밍 사용해보니 브랜드 신뢰하네요. 빠른 배송해서 만족스럽습니다.,2025-02-04,Positive
R2036,883,29,4,등산복 후기 남깁니다. 내구성 좋음해서 기대 이상이었어요. 추천함하기까지!,2024-12-15,Positive
R2037,794,80,2,포터블 SSD 실망이에요. 추천 안함하고 불편함해서 별로예요.,2025-09-03,Negative
R2038,505,66,5,와! 가성비 좋음하고 추천함해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-05-19,Positive
R2039,921,6,3,오디오 인터페이스 사용 후기입니다. 비싼 가격한 점은 좋지만 추천 안함한 게 아쉬워요.,2025-09-13,Neutral
R2040,20,89,4,와! 화질 선명하고 시야각 넓음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-09-04,Positive
R2041,588,97,2,음... 금방 꺼짐하고 충전 느림해서 다시 사고 싶지 않아요.,2025-09-24,Negative
R2042,156,96,4,삼각대 프로 정말 만족합니다! 가성비 좋음하고 빠른 배송해서 추천드려요.,2025-09-06,Positive
R2043,245,81,3,나쁘지도 좋지도 않은 제품이에요. 진동 많음하지만 이웃 민원해서 3점 정도?,2024-12-09,Neutral
R2044,319,30,5,에어프라이어 정말 만족합니다! 타이머 기능 좋음하고 기능 다양해서 추천드려요.,2025-06-12,Positive
R2045,614,99,4,선풍기 사용해보니 무음 모드 좋음하네요. 조용한 작동해서 만족스럽습니다.,2025-03-19,Positive
R2046,765,52,3,메모리카드 256GB 보통 수준이네요. 속도 느림하지만 설치 어려움해서 그럭저럭이에요.,2024-11-05,Neutral
R2047,113,36,2,공기청정기 쓰면서 배송 늦음한 게 가장 아쉬워요. 품질 아쉬움하기까지 해서 실망.,2025-05-03,Negative
R2048,121,48,4,모니터 27인치 정말 만족합니다! 시야각 넓음하고 해상도 높음해서 추천드려요.,2024-11-30,Positive
R2049,583,78,1,시계 프리미엄 후기입니다. 마감 거칠음해서 불만족이에요. 수납 부족하기까지 하네요.,2024-12-09,Negative
R2050,340,7,1,파워 서플라이 후기입니다. 과열 위험해서 불만족이에요. 발열 심함하기까지 하네요.,2025-09-04,Negative
R2051,626,58,1,기대했는데 아쉽네요. 불편함하고 포장 엉성합니다. 1점이 적당한 것 같아요.,2025-09-18,Negative
R2052,743,92,4,비데 사용해보니 추천함하네요. 내구성 좋음해서 만족스럽습니다.,2025-04-25,Positive
R2053,807,77,3,평범한 제품인 것 같아요. 기대 이하하고 배송 늦음한 정도입니다.,2025-08-14,Neutral
R2054,521,55,4,데님 청바지 정말 만족합니다! 방수 기능 우수하고 착용감 좋음해서 추천드려요.,2024-12-13,Positive
